date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:49:24	236948/236948	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:24%20GMT	https://www.belgiantrain.be/nl	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl.html	(from )
08:49:24	118/118	---M-Z	200	added ('OK')	text/plain	etag:%22073802f158cda1:0%22	https://www.belgiantrain.be/robots.txt		(from )
08:49:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2006:49:24%20GMT	http://www.w3.org/1999/xhtml	C:/Kenneth/NMBS/NMBS/www.w3.org/1999/xhtml.1.delayed	(from https://www.belgiantrain.be/nl)
08:49:24	238/238	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2006:49:24%20GMT	https://www.w3.org/1999/xhtml	C:/Kenneth/NMBS/NMBS/www.w3.org/1999/xhtml.2.delayed	(from https://www.belgiantrain.be/nl)
08:49:25	2725/2725	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202016%2014:16:54%20GMT	https://www.w3.org/1999/xhtml/	C:/Kenneth/NMBS/NMBS/www.w3.org/1999/xhtml/index.html	(from https://www.belgiantrain.be/nl)
08:49:25	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2018%20Jul%202024%2006:49:25%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Kenneth/NMBS/NMBS/www.googletagmanager.com/gtm.35445.delayed	(from https://www.belgiantrain.be/nl)
08:49:25	37616/37616	---M-Z	200	added ('OK')	application/font-woff	etag:W/%220eedf595bbeda1:0%22	https://www.belgiantrain.be/content/public/fonts/CircularStd-Book.woff	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/content/public/fonts/CircularStd-Book.woff	(from https://www.belgiantrain.be/nl)
08:49:25	28476/28476	---M-Z	200	added ('OK')	application/font-woff	etag:W/%220eedf595bbeda1:0%22	https://www.belgiantrain.be/content/public/fonts/CircularStd-Bold.woff2	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/content/public/fonts/CircularStd-Bold.woff2	(from https://www.belgiantrain.be/nl)
08:49:26	28176/28176	---M-Z	200	added ('OK')	application/font-woff	etag:W/%220eedf595bbeda1:0%22	https://www.belgiantrain.be/content/public/fonts/CircularStd-Medium.woff2	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/content/public/fonts/CircularStd-Medium.woff2	(from https://www.belgiantrain.be/nl)
08:49:26	24860/24860	---M-Z	200	added ('OK')	application/font-woff	etag:W/%220eedf595bbeda1:0%22	https://www.belgiantrain.be/content/public/fonts/CircularStd-Book.woff2	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/content/public/fonts/CircularStd-Book.woff2	(from https://www.belgiantrain.be/nl)
08:49:26	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2018%20Jul%202024%2006:49:26%20GMT	https://www.googletagmanager.com/	C:/Kenneth/NMBS/NMBS/www.googletagmanager.com/index.html	(from https://www.belgiantrain.be/nl)
08:49:26	2534/2534	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202022%2022:35:11%20GMT	https://www.belgiantrain.be/-/media/feature/metadata/apple-touch/apple-touch-icon-72x72.ashx	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/-/media/feature/metadata/apple-touch/apple-touch-icon-72x72.png	(from https://www.belgiantrain.be/nl)
08:49:26	2534/2534	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Nov%202022%2022:35:12%20GMT	https://www.belgiantrain.be/-/media/feature/metadata/apple-touch/apple-touch-icon-72x72-precomposed.ashx	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/-/media/feature/metadata/apple-touch/apple-touch-icon-72x72-precomposed.png	(from https://www.belgiantrain.be/nl)
08:49:27	589072/589072	---M-Z	200	added ('OK')	text/css	etag:%2206270e3d5ceda1:0%22	https://www.belgiantrain.be/content/public/css/main.css?v=638557861000000000	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/content/public/css/main1dd5.css	(from https://www.belgiantrain.be/nl)
08:49:27	266/266	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:27%20GMT	https://www.googletagmanager.com/ns.html?id=GTM-K5K4JMB	C:/Kenneth/NMBS/NMBS/www.googletagmanager.com/ns641a.html	(from https://www.belgiantrain.be/nl)
08:49:27	230/230	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jul%202024%2006:49:27%20GMT	https://www.google-analytics.com/	C:/Kenneth/NMBS/NMBS/www.google-analytics.com/index.html	(from https://www.belgiantrain.be/nl)
08:49:27	17/17	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2018%20Jul%202024%2006:49:27%20GMT	https://static.hotjar.com/	C:/Kenneth/NMBS/NMBS/static.hotjar.com/index.html	(from https://www.belgiantrain.be/nl)
08:49:27	243/243	---M-Z	403	error ('Forbidden')	application/xml	date:Thu,%2018%20Jul%202024%2006:49:27%20GMT	https://script.hotjar.com/	C:/Kenneth/NMBS/NMBS/script.hotjar.com/index.html	(from https://www.belgiantrain.be/nl)
08:49:27	17/17	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2018%20Jul%202024%2006:49:27%20GMT	https://vars.hotjar.com/	C:/Kenneth/NMBS/NMBS/vars.hotjar.com/index.html	(from https://www.belgiantrain.be/nl)
08:49:28	46450/46450	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:27%20GMT	https://www.facebook.com/dialog/share	C:/Kenneth/NMBS/NMBS/www.facebook.com/dialog/share.html	(from https://www.belgiantrain.be/nl)
08:49:28	96/96	---M-Z	302	error ('Found')	text/html	date:Thu,%2018%20Jul%202024%2006:49:28%20GMT	https://twitter.com/intent/tweet	C:/Kenneth/NMBS/NMBS/twitter.com/intent/tweet.d.delayed	(from https://www.belgiantrain.be/nl)
08:49:28	2658/2658	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:28%20GMT	https://x.com/intent/tweet	C:/Kenneth/NMBS/NMBS/x.com/intent/tweet.html	(from https://www.belgiantrain.be/nl)
08:49:29	139260/139260	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:29%20GMT	https://www.belgiantrain.be/nl/search	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/search.html	(from https://www.belgiantrain.be/nl)
08:49:29	238319/238319	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:29%20GMT	https://www.belgiantrain.be/nl/support/customer-service	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/support/customer-service.html	(from https://www.belgiantrain.be/nl)
08:49:31	219201/219201	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:31%20GMT	https://www.belgiantrain.be/nl/mobility-for-business/for-employers	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/mobility-for-business/for-employers.html	(from https://www.belgiantrain.be/nl)
08:49:32	142131/142131	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Jul%202024%2006:49:32%20GMT	https://www.belgiantrain.be/nl/my-account	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/my-account	(from https://www.belgiantrain.be/nl)
08:49:32	146283/146283	---M--	200	added ('200')	text/html	date:Thu,%2018%20Jul%202024%2006:49:32%20GMT	https://jobs.belgiantrain.be/?locale=nl_NL	C:/Kenneth/NMBS/NMBS/jobs.belgiantrain.be/indexfbb9.html	(from https://www.belgiantrain.be/nl)
08:49:32	31869/31869	---M-Z	200	added ('OK')	text/HTML	date:Thu,%2018%20Jul%202024%2006:49:31%20GMT	https://idp.belgiantrain.be/idhub/oidc/v1/authorize?client_id=40584013-37296bc1a37440d4a1531ff15e1999ab&response_mode=form_post&response_type=code%20id_token&scope=openid%20profile%20b_fullProfile&state=OpenIdConnect.AuthenticationProperties%3Dq_o_KdiyXDxTReBOirjoR1StzOENoTdR7tfz6uC-akGljvHz0kkWLtxIS0CSwLNwOoY-nMWXsewUuHzs-qq83vgz8lh6nV7cLlICIeB1tBr58jkpci8tz19xLLpKWHD6FYx60XHxWKhHxd8cR6LCdg&nonce=638568821722392566.ZDhmYjkyMGQtNDU1MS00ZmE0LWJjMjQtN2YwNDk4NDA1MjgxMWY2YTM3NDgtNGQ5NS00OTQyLTgzMGYtNzAwZTNjMGIxMDZh&ui_locales=nl&redirect_uri=https%3A%2F%2Fwww.belgiantrain.be%2Fauthorization%2Fcallback&post_logout_redirect_uri=https%3A%2F%2Fwww.belgiantrain.be%2Fapi%2Fmyaccount%2FRedirectAfterLogout	C:/Kenneth/NMBS/NMBS/idp.belgiantrain.be/idhub/oidc/v1/authorizeef21.html	(from https://www.belgiantrain.be/nl)
08:49:33	223223/223223	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:33%20GMT	https://www.belgiantrain.be/nl/support/search-website	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/support/search-website.html	(from https://www.belgiantrain.be/nl)
08:49:34	237557/237557	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:34%20GMT	https://www.belgiantrain.be/fr	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/fr.html	(from https://www.belgiantrain.be/nl)
08:49:34	210796/210796	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:34%20GMT	https://www.belgiantrain.be/en	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/en.html	(from https://www.belgiantrain.be/nl)
08:49:35	209946/209946	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:35%20GMT	https://www.belgiantrain.be/de	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/de.html	(from https://www.belgiantrain.be/nl)
08:49:36	786350/786350	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f7ac19991f4fa37f1e6cb3377521af98%22	https://sdk.inbenta.io/search/1.39/inbenta-search-sdk.js	C:/Kenneth/NMBS/NMBS/sdk.inbenta.io/search/1.39/inbenta-search-sdk.js	(from https://www.belgiantrain.be/nl)
08:49:36	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Jul%202024%2006:49:36%20GMT	https://m.me/NMBS	C:/Kenneth/NMBS/NMBS/m.me/NMBS.19.delayed	(from https://www.belgiantrain.be/nl)
08:49:37	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Jul%202024%2006:49:37%20GMT	https://www.m.me/login/?next=https%3A%2F%2Fm.me%2FNMBS	C:/Kenneth/NMBS/NMBS/www.m.me/login/indexcf5f.html	(from https://www.belgiantrain.be/nl)
08:49:38	211914/211914	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:37%20GMT	https://www.belgiantrain.be/nl/travel-info/current/ongoing-disturbances-and-works	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/travel-info/current/ongoing-disturbances-and-works.html	(from https://www.belgiantrain.be/nl)
08:49:38	226729/226729	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:38%20GMT	https://www.belgiantrain.be/nl/travel-info/current/current-departure-times	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/travel-info/current/current-departure-times.html	(from https://www.belgiantrain.be/nl)
08:49:39	236139/236139	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:39%20GMT	https://www.belgiantrain.be/nl/support/customer-service/delay-certificate	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/support/customer-service/delay-certificate.html	(from https://www.belgiantrain.be/nl)
08:49:40	208853/208853	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:40%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/bike-ticket	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/bike-ticket.html	(from https://www.belgiantrain.be/nl)
08:49:41	216713/216713	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:41%20GMT	https://www.belgiantrain.be/nl/travel-info/services-in-the-train/first-or-second-class	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/travel-info/services-in-the-train/first-or-second-class.html	(from https://www.belgiantrain.be/nl)
08:49:42	220916/220916	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:42%20GMT	https://www.belgiantrain.be/nl/travel-info/services-in-the-train/luggage-and-pets	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/travel-info/services-in-the-train/luggage-and-pets.html	(from https://www.belgiantrain.be/nl)
08:49:43	239320/239320	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:43%20GMT	https://www.belgiantrain.be/nl/travel-info/prepare-for-your-journey/assistance-reduced-mobility	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/travel-info/prepare-for-your-journey/assistance-reduced-mobility.html	(from https://www.belgiantrain.be/nl)
08:49:44	219909/219909	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:44%20GMT	https://www.belgiantrain.be/nl/travel-info/prepare-for-your-journey/leaflets	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/travel-info/prepare-for-your-journey/leaflets.html	(from https://www.belgiantrain.be/nl)
08:49:45	219766/219766	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:45%20GMT	https://www.belgiantrain.be/nl/travel-info/train-offer/welcome-in-belgium-train	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/travel-info/train-offer/welcome-in-belgium-train.html	(from https://www.belgiantrain.be/nl)
08:49:46	217928/217928	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:46%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/airports	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/airports.html	(from https://www.belgiantrain.be/nl)
08:49:47	231727/231727	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:47%20GMT	https://www.belgiantrain.be/nl/station-information/nmbs-stations/payment-methods	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/station-information/nmbs-stations/payment-methods.html	(from https://www.belgiantrain.be/nl)
08:49:48	219408/219408	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:48%20GMT	https://www.belgiantrain.be/nl/travel-info/prepare-for-your-journey/use-the-sncb-app	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/travel-info/prepare-for-your-journey/use-the-sncb-app.html	(from https://www.belgiantrain.be/nl)
08:49:49	215944/215944	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:49%20GMT	https://www.belgiantrain.be/nl/travel-info/from-and-to-the-station/connections-with-tram-bus-subway	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/travel-info/from-and-to-the-station/connections-with-tram-bus-subway.html	(from https://www.belgiantrain.be/nl)
08:49:50	224018/224018	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:50%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/train-and-other-transport/train-bike	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/train-and-other-transport/train-bike.html	(from https://www.belgiantrain.be/nl)
08:49:51	223493/223493	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:50%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/train-and-other-transport/train-car	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/train-and-other-transport/train-car.html	(from https://www.belgiantrain.be/nl)
08:49:53	218609/218609	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:52%20GMT	https://www.belgiantrain.be/nl/travel-info/train-offer/s-train	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/travel-info/train-offer/s-train.html	(from https://www.belgiantrain.be/nl)
08:49:54	236248/236248	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:53%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/book-your-abonnement-online	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/book-your-abonnement-online.html	(from https://www.belgiantrain.be/nl)
08:49:54	232765/232765	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:54%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/renew-my-abonnement	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/renew-my-abonnement.html	(from https://www.belgiantrain.be/nl)
08:49:55	229514/229514	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:55%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/overview-products/young-child	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/overview-products/young-child.html	(from https://www.belgiantrain.be/nl)
08:49:56	231480/231480	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:56%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/overview-products/adult-senior	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/overview-products/adult-senior.html	(from https://www.belgiantrain.be/nl)
08:49:57	230497/230497	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:57%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/abonnement	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/abonnement.html	(from https://www.belgiantrain.be/nl)
08:49:58	219326/219326	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:58%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/groups	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/groups.html	(from https://www.belgiantrain.be/nl)
08:49:59	227987/227987	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:49:59%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/overview-discount	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/overview-discount.html	(from https://www.belgiantrain.be/nl)
08:50:00	223743/223743	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:00%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/class-upgrade	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/class-upgrade.html	(from https://www.belgiantrain.be/nl)
08:50:01	222607/222607	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:01%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/pet-ticket	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/pet-ticket.html	(from https://www.belgiantrain.be/nl)
08:50:03	301985/301985	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:03%20GMT	https://www.belgiantrain.be/nl/leisure/discovery-ticket	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/leisure/discovery-ticket.html	(from https://www.belgiantrain.be/nl)
08:50:03	227937/227937	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:03%20GMT	https://www.belgiantrain.be/nl/leisure/music-events	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/leisure/music-events.html	(from https://www.belgiantrain.be/nl)
08:50:05	232661/232661	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:05%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/airports/brussels-airport	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/airports/brussels-airport.html	(from https://www.belgiantrain.be/nl)
08:50:06	224991/224991	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:06%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/airports/charleroi-airport	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/airports/charleroi-airport.html	(from https://www.belgiantrain.be/nl)
08:50:07	218203/218203	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:07%20GMT	https://www.belgiantrain.be/nl/tickets-and-railcards/overview-products/outside-belgium	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/tickets-and-railcards/overview-products/outside-belgium.html	(from https://www.belgiantrain.be/nl)
08:50:08	219249/219249	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:07%20GMT	https://www.b-europe.com/NL?utm_campaign=helloeurope&utm_medium=referral-internal&utm_source=belgiantrain.be&utm_content=menulink_nl_outside-belgium	C:/Kenneth/NMBS/NMBS/www.b-europe.com/NL6884.html	(from https://www.belgiantrain.be/nl)
08:50:09	216870/216870	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:09%20GMT	https://www.belgiantrain.be/nl/station-information/car-or-bike-at-station/b-parking	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/station-information/car-or-bike-at-station/b-parking.html	(from https://www.belgiantrain.be/nl)
08:50:10	219242/219242	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:10%20GMT	https://www.belgiantrain.be/nl/station-information/car-or-bike-at-station/b-parking-bike	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/station-information/car-or-bike-at-station/b-parking-bike.html	(from https://www.belgiantrain.be/nl)
08:50:12	398980/398980	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:12%20GMT	https://www.belgiantrain.be/nl/station-information	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/station-information.html	(from https://www.belgiantrain.be/nl)
08:50:13	224492/224492	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:13%20GMT	https://www.belgiantrain.be/nl/station-information/nmbs-stations/how-do-ticket-vending-machines-work	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/station-information/nmbs-stations/how-do-ticket-vending-machines-work.html	(from https://www.belgiantrain.be/nl)
08:50:14	219192/219192	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:14%20GMT	https://www.belgiantrain.be/nl/station-information/nmbs-stations/luggage-storage	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/station-information/nmbs-stations/luggage-storage.html	(from https://www.belgiantrain.be/nl)
08:50:15	217745/217745	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:15%20GMT	https://www.belgiantrain.be/nl/station-information/nmbs-stations/free-wifi	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/station-information/nmbs-stations/free-wifi.html	(from https://www.belgiantrain.be/nl)
08:50:17	215634/215634	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:16%20GMT	https://www.belgiantrain.be/nl/station-information/car-or-bike-at-station/rent-a-bike-at-the-station	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/station-information/car-or-bike-at-station/rent-a-bike-at-the-station.html	(from https://www.belgiantrain.be/nl)
08:50:17	213425/213425	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:17%20GMT	https://www.belgiantrain.be/nl/station-information/car-or-bike-at-station/rent-a-car-at-the-station	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/station-information/car-or-bike-at-station/rent-a-car-at-the-station.html	(from https://www.belgiantrain.be/nl)
08:50:18	219042/219042	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:18%20GMT	https://www.belgiantrain.be/nl/station-information/nmbs-stations/station-regulations	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/station-information/nmbs-stations/station-regulations.html	(from https://www.belgiantrain.be/nl)
08:50:19	123914/123914	---M-Z	404	error ('Page%20not%20found')	text/html	date:Thu,%2018%20Jul%202024%2006:50:19%20GMT	https://www.belgiantrain.be/nl/about-sncb/en-route-vers-mieux/security/security-in-society	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/about-sncb/en-route-vers-mieux/security/security-in-society	(from https://www.belgiantrain.be/nl)
08:50:20	220232/220232	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:20%20GMT	https://www.belgiantrain.be/nl/travel-ideas/inspiration/discover-belgium	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/travel-ideas/inspiration/discover-belgium.html	(from https://www.belgiantrain.be/nl)
08:50:21	220031/220031	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:21%20GMT	https://www.belgiantrain.be/nl/travel-ideas/inspiration/nmbs-sncb-blog	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/travel-ideas/inspiration/nmbs-sncb-blog.html	(from https://www.belgiantrain.be/nl)
08:50:22	215325/215325	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:22%20GMT	https://www.belgiantrain.be/nl/leisure/b-excursions/more/happy-trip	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/leisure/b-excursions/more/happy-trip.html	(from https://www.belgiantrain.be/nl)
08:50:23	243438/243438	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:23%20GMT	https://www.belgiantrain.be/nl/travel-ideas/inspiration/discover-belgium/walks	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/travel-ideas/inspiration/discover-belgium/walks.html	(from https://www.belgiantrain.be/nl)
08:50:25	217472/217472	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:24%20GMT	https://www.belgiantrain.be/nl/support/customer-service/newsletter	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/support/customer-service/newsletter.html	(from https://www.belgiantrain.be/nl)
08:50:25	15964/15964	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:25%20GMT	https://www.belgianrail.be/nl/b2b/Public/Login	C:/Kenneth/NMBS/NMBS/www.belgianrail.be/nl/b2b/Public/Login.html	(from https://www.belgiantrain.be/nl)
08:50:26	215905/215905	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:26%20GMT	https://www.belgiantrain.be/nl/mobility-for-business	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/mobility-for-business.html	(from https://www.belgiantrain.be/nl)
08:50:27	215134/215134	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:27%20GMT	https://www.belgiantrain.be/nl/mobility-for-business/for-employees	C:/Kenneth/NMBS/NMBS/www.belgiantrain.be/nl/mobility-for-business/for-employees.html	(from https://www.belgiantrain.be/nl)
08:50:27	166675/166675	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202024%2006:50:27%20GMT	https://www.b-europe.com/NL/Zakenreizen?utm_campaign=helloeurope&utm_medium=referral-internal&utm_source=belgiantrain.be&utm_content=menulink_nl_business	C:/Kenneth/NMBS/NMBS/www.b-europe.com/NL/Zakenreizen77da.html	(from https://www.belgiantrain.be/nl)
